file,age,gender,race
51904.jpg,8,1,3
51905.jpg,1,1,0
51906.jpg,3,0,1
51907.jpg,5,0,1
51908.jpg,5,1,4
51909.jpg,1,1,6
51910.jpg,3,1,6
51911.jpg,4,0,4
51912.jpg,5,0,0
51913.jpg,6,0,6
51914.jpg,3,0,2
51915.jpg,4,0,4
51916.jpg,7,0,5
51917.jpg,4,0,0
51918.jpg,7,1,0
51919.jpg,4,0,6
51920.jpg,5,1,0
51921.jpg,3,1,2
51922.jpg,3,1,3
51923.jpg,3,1,3
51924.jpg,4,1,2
51925.jpg,3,1,3
51926.jpg,3,1,3
51927.jpg,3,1,3
51928.jpg,1,1,5
51929.jpg,3,0,1
51930.jpg,5,0,3
51931.jpg,4,0,2
51932.jpg,2,1,2
51933.jpg,4,0,3
51934.jpg,4,1,1
51935.jpg,7,0,4
51936.jpg,5,0,4
51937.jpg,2,0,1
51938.jpg,3,0,0
51939.jpg,3,0,1
51940.jpg,2,1,6
51941.jpg,3,0,5
51942.jpg,7,1,3
51943.jpg,1,0,1
51944.jpg,5,1,2
51945.jpg,4,0,4
51946.jpg,4,0,2
51947.jpg,3,0,3
51948.jpg,2,0,4
51949.jpg,3,0,5
51950.jpg,3,0,3
51951.jpg,4,0,1
51952.jpg,4,0,0
51953.jpg,3,1,0
51954.jpg,4,1,1
51955.jpg,3,1,0
51956.jpg,2,0,1
51957.jpg,8,0,4
51958.jpg,2,1,2
51959.jpg,3,1,3
51960.jpg,2,0,6
51961.jpg,3,1,5
51962.jpg,6,0,6
51963.jpg,2,1,5
51964.jpg,5,0,4
51965.jpg,2,1,5
51966.jpg,2,1,5
51967.jpg,4,1,4
51968.jpg,4,0,5
51969.jpg,1,1,5
51970.jpg,3,0,3
51971.jpg,1,1,4
51972.jpg,1,0,5
51973.jpg,3,0,2
51974.jpg,4,1,0
51975.jpg,2,1,3
51976.jpg,5,1,3
51977.jpg,2,0,1
51978.jpg,3,0,6
51979.jpg,4,0,0
51980.jpg,1,0,1
51981.jpg,1,0,6
51982.jpg,4,0,6
51983.jpg,2,0,5
51984.jpg,1,0,2
51985.jpg,2,1,3
51986.jpg,5,0,2
51987.jpg,4,0,6
51988.jpg,2,0,3
51989.jpg,5,0,5
51990.jpg,3,1,0
51991.jpg,7,0,6
51992.jpg,4,0,4
51993.jpg,1,0,2
51994.jpg,3,0,3
51995.jpg,4,1,0
51996.jpg,1,0,3
51997.jpg,2,0,4
51998.jpg,1,1,2
51999.jpg,2,1,1
52000.jpg,3,0,3
52001.jpg,3,0,6
52002.jpg,3,0,4
52003.jpg,2,0,2
52004.jpg,2,1,6
52005.jpg,1,1,2
52006.jpg,5,1,4
52007.jpg,7,1,6
52008.jpg,3,0,0
52009.jpg,5,0,5
52010.jpg,6,0,4
52011.jpg,2,0,1
52012.jpg,4,1,2
52013.jpg,3,0,4
52014.jpg,2,1,2
52015.jpg,3,0,1
52016.jpg,2,0,1
52017.jpg,3,0,6
52018.jpg,4,1,2
52019.jpg,6,0,3
52020.jpg,6,0,0
52021.jpg,3,1,2
52022.jpg,1,1,3
52023.jpg,0,0,3
52024.jpg,1,1,4
52025.jpg,1,0,4
52026.jpg,3,1,3
52027.jpg,3,1,3
52028.jpg,5,0,2
52029.jpg,4,0,3
52030.jpg,4,1,2
52031.jpg,1,0,6
52032.jpg,3,1,3
52033.jpg,4,1,1
52034.jpg,2,1,1
52035.jpg,4,1,5
52036.jpg,4,1,5
52037.jpg,3,1,5
52038.jpg,5,1,3
52039.jpg,4,0,0
52040.jpg,3,1,1
52041.jpg,0,0,5
52042.jpg,1,1,3
52043.jpg,3,1,5
52044.jpg,1,0,4
52045.jpg,3,0,5
52046.jpg,5,0,1
52047.jpg,2,1,6
52048.jpg,7,0,5
52049.jpg,4,1,6
52050.jpg,4,1,1
52051.jpg,5,0,5
52052.jpg,4,1,1
52053.jpg,4,0,2
52054.jpg,1,0,2
52055.jpg,4,0,6
52056.jpg,3,1,6
52057.jpg,3,0,6
52058.jpg,1,1,3
52059.jpg,3,1,0
52060.jpg,4,0,5
52061.jpg,1,0,0
52062.jpg,3,1,3
52063.jpg,3,1,1
52064.jpg,7,0,3
52065.jpg,2,1,6
52066.jpg,1,0,6
52067.jpg,4,1,1
52068.jpg,5,0,5
52069.jpg,4,1,2
52070.jpg,3,1,6
52071.jpg,3,1,2
52072.jpg,1,0,2
52073.jpg,3,1,4
52074.jpg,6,0,2
52075.jpg,4,0,5
52076.jpg,1,1,3
52077.jpg,4,0,5
52078.jpg,3,0,6
52079.jpg,4,1,5
52080.jpg,5,0,4
52081.jpg,6,0,4
52082.jpg,5,0,4
52083.jpg,4,1,2
52084.jpg,4,1,1
52085.jpg,4,0,0
52086.jpg,3,1,2
52087.jpg,3,1,6
52088.jpg,1,1,0
52089.jpg,6,1,2
52090.jpg,3,1,5
52091.jpg,4,0,0
52092.jpg,4,1,6
52093.jpg,5,0,6
52094.jpg,3,1,3
52095.jpg,5,0,5
52096.jpg,3,1,4
52097.jpg,3,0,6
52098.jpg,3,1,1
52099.jpg,5,1,1
52100.jpg,4,1,5
52101.jpg,1,0,0
52102.jpg,5,0,2
52103.jpg,2,1,5
52104.jpg,4,1,3
52105.jpg,4,1,1
52106.jpg,4,0,5
52107.jpg,5,1,2
52108.jpg,4,1,3
52109.jpg,5,0,1
52110.jpg,4,0,2
52111.jpg,7,0,6
52112.jpg,3,1,3
52113.jpg,3,1,6
52114.jpg,1,1,3
52115.jpg,5,0,0
52116.jpg,4,1,6
52117.jpg,4,1,1
52118.jpg,4,1,1
52119.jpg,3,1,6
52120.jpg,5,1,6
52121.jpg,4,1,3
52122.jpg,5,0,6
52123.jpg,4,0,3
52124.jpg,5,1,5
52125.jpg,4,0,0
52126.jpg,3,1,0
52127.jpg,1,0,6
52128.jpg,3,0,5
52129.jpg,4,0,3
52130.jpg,3,0,5
52131.jpg,5,0,3
52132.jpg,3,0,0
52133.jpg,6,0,2
52134.jpg,2,1,4
52135.jpg,4,0,6
52136.jpg,3,0,6
52137.jpg,6,1,0
52138.jpg,4,0,0
52139.jpg,1,0,0
52140.jpg,3,0,3
52141.jpg,3,0,3
52142.jpg,1,0,5
52143.jpg,4,0,3
52144.jpg,5,0,4
52145.jpg,4,1,5
52146.jpg,2,1,0
52147.jpg,2,0,0
52148.jpg,2,0,2
52149.jpg,3,0,5
52150.jpg,2,1,0
52151.jpg,3,0,3
52152.jpg,6,0,3
52153.jpg,4,1,6
52154.jpg,1,0,2
52155.jpg,3,1,5
52156.jpg,3,1,0
52157.jpg,6,0,5
52158.jpg,4,0,5
52159.jpg,1,1,4
52160.jpg,4,0,1
52161.jpg,4,0,1
52162.jpg,3,0,6
52163.jpg,1,1,2
52164.jpg,4,0,6
52165.jpg,3,0,5
52166.jpg,0,0,2
52167.jpg,1,0,2
52168.jpg,2,0,0
52169.jpg,4,0,5
52170.jpg,4,0,2
52171.jpg,4,0,6
52172.jpg,3,0,5
52173.jpg,4,1,5
52174.jpg,6,0,1
52175.jpg,4,1,5
52176.jpg,6,1,6
52177.jpg,4,0,5
52178.jpg,6,1,0
52179.jpg,4,0,3
52180.jpg,3,1,0
52181.jpg,5,1,1
52182.jpg,3,0,2
52183.jpg,4,0,6
52184.jpg,2,0,5
52185.jpg,7,1,2
52186.jpg,4,0,0
52187.jpg,2,1,3
52188.jpg,3,0,2
52189.jpg,1,0,2
52190.jpg,3,1,3
52191.jpg,6,0,4
52192.jpg,3,1,3
52193.jpg,3,1,0
52194.jpg,4,0,1
52195.jpg,8,0,4
52196.jpg,6,1,2
52197.jpg,3,0,2
52198.jpg,3,1,0
52199.jpg,3,0,4
52200.jpg,4,1,0
52201.jpg,3,1,3
52202.jpg,3,0,2
52203.jpg,1,0,2
52204.jpg,3,1,3
52205.jpg,1,0,2
52206.jpg,2,0,5
52207.jpg,3,1,2
52208.jpg,5,0,1
52209.jpg,5,1,2
52210.jpg,4,1,4
52211.jpg,1,0,0
52212.jpg,5,0,4
52213.jpg,3,1,3
52214.jpg,2,1,3
52215.jpg,5,1,4
52216.jpg,7,0,5
52217.jpg,1,1,4
52218.jpg,7,0,2
52219.jpg,4,0,1
52220.jpg,4,0,4
52221.jpg,2,0,5
52222.jpg,2,1,5
52223.jpg,1,0,1
52224.jpg,3,1,0
52225.jpg,7,1,4
52226.jpg,3,0,1
52227.jpg,5,0,2
52228.jpg,2,1,3
52229.jpg,3,0,3
52230.jpg,4,0,5
52231.jpg,7,0,0
52232.jpg,2,1,1
52233.jpg,4,0,2
52234.jpg,5,1,5
52235.jpg,6,0,3
52236.jpg,5,1,5
52237.jpg,4,1,4
52238.jpg,6,0,5
52239.jpg,3,0,1
52240.jpg,3,0,3
52241.jpg,4,0,0
52242.jpg,3,1,2
52243.jpg,7,0,4
52244.jpg,3,1,3
52245.jpg,2,0,6
52246.jpg,3,1,0
52247.jpg,6,1,6
52248.jpg,4,0,0
52249.jpg,4,1,3
52250.jpg,3,0,1
52251.jpg,1,1,1
52252.jpg,3,1,0
52253.jpg,3,0,1
52254.jpg,4,1,5
52255.jpg,5,0,0
52256.jpg,7,1,6
52257.jpg,1,1,0
52258.jpg,5,1,5
52259.jpg,5,1,4
52260.jpg,4,0,1
52261.jpg,1,0,4
52262.jpg,3,1,0
52263.jpg,4,0,4
52264.jpg,6,1,0
52265.jpg,3,1,5
52266.jpg,1,1,3
52267.jpg,4,1,1
52268.jpg,6,1,6
52269.jpg,4,1,2
52270.jpg,5,1,3
52271.jpg,3,0,4
52272.jpg,3,1,5
52273.jpg,1,0,5
52274.jpg,4,1,1
52275.jpg,5,0,3
52276.jpg,2,1,2
52277.jpg,2,1,2
52278.jpg,3,0,2
52279.jpg,8,1,5
52280.jpg,4,1,3
52281.jpg,5,0,0
52282.jpg,3,1,3
52283.jpg,4,0,3
52284.jpg,5,1,1
52285.jpg,5,1,3
52286.jpg,4,1,0
52287.jpg,7,1,6
52288.jpg,4,0,1
52289.jpg,2,0,4
52290.jpg,5,0,5
52291.jpg,6,0,1
52292.jpg,4,0,3
52293.jpg,3,0,3
52294.jpg,5,0,2
52295.jpg,0,1,3
52296.jpg,3,0,3
52297.jpg,2,0,2
52298.jpg,3,1,3
52299.jpg,2,1,0
52300.jpg,5,0,6
52301.jpg,2,0,6
52302.jpg,4,0,4
52303.jpg,4,0,0
52304.jpg,3,0,0
52305.jpg,8,0,5
52306.jpg,3,1,0
52307.jpg,3,1,1
52308.jpg,2,1,6
52309.jpg,6,1,3
52310.jpg,4,1,1
52311.jpg,5,1,1
52312.jpg,6,1,2
52313.jpg,2,1,3
52314.jpg,1,1,2
52315.jpg,6,0,6
52316.jpg,5,0,5
52317.jpg,4,1,3
52318.jpg,5,1,3
52319.jpg,3,0,6
52320.jpg,3,1,3
52321.jpg,4,0,5
52322.jpg,2,1,3
52323.jpg,3,0,5
52324.jpg,4,1,6
52325.jpg,6,0,1
52326.jpg,3,0,0
52327.jpg,3,0,5
52328.jpg,4,1,0
52329.jpg,4,0,3
52330.jpg,3,0,1
52331.jpg,3,1,1
52332.jpg,1,0,0
52333.jpg,4,1,6
52334.jpg,3,1,0
52335.jpg,4,1,2
52336.jpg,2,1,6
52337.jpg,6,0,3
52338.jpg,4,0,1
52339.jpg,3,0,3
52340.jpg,0,0,3
52341.jpg,5,0,5
52342.jpg,4,0,5
52343.jpg,4,1,2
52344.jpg,1,1,2
52345.jpg,2,1,2
52346.jpg,4,1,5
52347.jpg,4,0,4
52348.jpg,1,1,6
52349.jpg,0,0,2
52350.jpg,2,1,6
52351.jpg,1,0,1
52352.jpg,4,0,5
52353.jpg,4,0,3
52354.jpg,3,0,5
52355.jpg,8,1,1
52356.jpg,3,0,4
52357.jpg,5,1,5
52358.jpg,2,1,2
52359.jpg,3,0,2
52360.jpg,4,1,1
52361.jpg,3,1,6
52362.jpg,4,1,0
52363.jpg,6,1,2
52364.jpg,4,1,5
52365.jpg,3,1,5
52366.jpg,3,1,4
52367.jpg,3,0,5
52368.jpg,3,0,3
52369.jpg,5,0,5
52370.jpg,4,0,4
52371.jpg,4,1,2
52372.jpg,3,0,1
52373.jpg,1,0,3
52374.jpg,3,1,3
52375.jpg,3,1,6
52376.jpg,2,1,0
52377.jpg,5,0,3
52378.jpg,7,0,4
52379.jpg,1,0,0
52380.jpg,1,1,0
52381.jpg,3,1,2
52382.jpg,6,0,4
52383.jpg,4,1,6
52384.jpg,3,0,6
52385.jpg,0,0,5
52386.jpg,8,0,3
52387.jpg,5,0,2
52388.jpg,5,0,4
52389.jpg,1,1,6
52390.jpg,6,0,3
52391.jpg,4,1,6
52392.jpg,4,0,3
52393.jpg,6,0,4
52394.jpg,3,1,6
52395.jpg,3,1,6
52396.jpg,1,0,6
52397.jpg,2,1,3
52398.jpg,0,1,0
52399.jpg,3,0,2
52400.jpg,4,1,3
52401.jpg,8,1,3
52402.jpg,4,0,0
52403.jpg,3,0,3
52404.jpg,4,0,3
52405.jpg,1,1,1
52406.jpg,5,1,2
52407.jpg,4,0,6
52408.jpg,4,0,1
52409.jpg,5,0,3
52410.jpg,2,1,6
52411.jpg,4,1,4
52412.jpg,3,1,2
52413.jpg,4,0,3
52414.jpg,4,1,3
52415.jpg,3,1,2
52416.jpg,3,0,0
52417.jpg,5,0,4
52418.jpg,6,0,1
52419.jpg,3,1,6
52420.jpg,1,0,2
52421.jpg,1,0,2
52422.jpg,4,1,5
52423.jpg,1,0,1
52424.jpg,8,1,6
52425.jpg,4,1,5
52426.jpg,3,0,3
52427.jpg,1,0,0
52428.jpg,4,1,3
52429.jpg,3,1,4
52430.jpg,4,0,1
52431.jpg,7,1,1
52432.jpg,3,1,0
52433.jpg,3,0,2
52434.jpg,1,1,0
52435.jpg,3,0,5
52436.jpg,4,1,2
52437.jpg,7,0,1
52438.jpg,2,1,6
52439.jpg,5,0,0
52440.jpg,3,1,6
52441.jpg,4,0,1
52442.jpg,4,1,3
52443.jpg,3,1,3
52444.jpg,5,0,3
52445.jpg,3,0,0
52446.jpg,5,0,4
52447.jpg,2,0,0
52448.jpg,4,0,6
52449.jpg,3,0,5
52450.jpg,5,0,3
52451.jpg,4,0,0
52452.jpg,4,1,3
52453.jpg,4,1,5
52454.jpg,3,1,1
52455.jpg,3,0,0
52456.jpg,4,1,2
52457.jpg,5,0,3
52458.jpg,4,0,3
52459.jpg,3,0,2
52460.jpg,4,0,5
52461.jpg,3,1,5
52462.jpg,4,0,1
52463.jpg,3,1,6
52464.jpg,3,1,1
52465.jpg,1,0,3
52466.jpg,2,1,5
52467.jpg,4,0,3
52468.jpg,3,0,0
52469.jpg,4,0,2
52470.jpg,3,1,0
52471.jpg,1,1,5
52472.jpg,3,1,6
52473.jpg,3,1,4
52474.jpg,1,0,2
52475.jpg,2,1,4
52476.jpg,3,1,5
52477.jpg,5,0,2
52478.jpg,5,1,4
52479.jpg,4,1,3
52480.jpg,2,0,5
52481.jpg,1,0,6
52482.jpg,0,0,3
52483.jpg,3,1,5
52484.jpg,5,0,4
52485.jpg,3,1,6
52486.jpg,7,0,6
52487.jpg,4,0,4
52488.jpg,1,0,6
52489.jpg,2,1,0
52490.jpg,6,1,0
52491.jpg,4,0,6
52492.jpg,4,1,0
52493.jpg,6,1,3
52494.jpg,2,1,1
52495.jpg,3,0,4
52496.jpg,4,0,1
52497.jpg,4,1,3
52498.jpg,2,1,3
52499.jpg,1,0,0
52500.jpg,5,1,1
52501.jpg,1,1,5
52502.jpg,2,1,3
52503.jpg,2,1,2
52504.jpg,5,0,6
52505.jpg,4,1,4
52506.jpg,5,1,1
52507.jpg,1,1,3
52508.jpg,4,1,1
52509.jpg,3,1,6
52510.jpg,3,0,2
52511.jpg,3,0,1
52512.jpg,3,1,0
52513.jpg,3,0,3
52514.jpg,5,1,5
52515.jpg,4,0,0
52516.jpg,2,1,5
52517.jpg,3,1,3
52518.jpg,3,0,6
52519.jpg,2,1,1
52520.jpg,8,1,2
52521.jpg,3,0,3
52522.jpg,3,0,0
52523.jpg,3,0,0
52524.jpg,5,1,2
52525.jpg,3,0,3
52526.jpg,6,1,1
52527.jpg,1,0,0
52528.jpg,3,1,3
52529.jpg,4,1,3
52530.jpg,3,1,3
52531.jpg,4,0,5
52532.jpg,3,1,1
52533.jpg,7,1,5
52534.jpg,4,1,0
52535.jpg,6,0,0
52536.jpg,5,0,0
52537.jpg,1,1,5
52538.jpg,3,1,3
52539.jpg,3,1,0
52540.jpg,1,1,5
52541.jpg,3,1,1
52542.jpg,3,0,2
52543.jpg,1,1,2
52544.jpg,4,1,3
52545.jpg,2,1,3
52546.jpg,8,0,0
52547.jpg,5,0,5
52548.jpg,5,1,3
52549.jpg,4,0,3
52550.jpg,4,1,3
52551.jpg,5,0,3
52552.jpg,3,0,3
52553.jpg,3,0,3
52554.jpg,4,0,2
52555.jpg,6,1,4
52556.jpg,6,1,1
52557.jpg,4,0,2
52558.jpg,5,0,4
52559.jpg,3,1,0
52560.jpg,2,1,5
52561.jpg,3,0,5
52562.jpg,3,0,6
52563.jpg,4,1,5
52564.jpg,5,0,6
52565.jpg,1,0,0
52566.jpg,4,1,6
52567.jpg,1,0,0
52568.jpg,8,1,3
52569.jpg,1,1,5
52570.jpg,3,1,2
52571.jpg,0,0,6
52572.jpg,0,0,4
52573.jpg,4,0,5
52574.jpg,4,0,4
52575.jpg,1,1,4
52576.jpg,3,0,6
52577.jpg,3,1,6
52578.jpg,6,1,6
52579.jpg,4,1,5
52580.jpg,2,1,6
52581.jpg,4,0,0
52582.jpg,6,1,4
52583.jpg,3,1,4
52584.jpg,3,1,0
52585.jpg,4,1,6
52586.jpg,2,1,5
52587.jpg,2,1,2
52588.jpg,1,1,3
52589.jpg,6,0,4
52590.jpg,7,1,5
52591.jpg,3,1,3
52592.jpg,3,1,6
52593.jpg,2,1,6
52594.jpg,2,0,6
52595.jpg,4,0,3
52596.jpg,4,1,0
52597.jpg,5,0,4
52598.jpg,3,1,3
52599.jpg,6,1,5
52600.jpg,0,0,1
52601.jpg,3,1,4
52602.jpg,4,1,1
52603.jpg,6,0,1
52604.jpg,0,1,2
52605.jpg,1,0,5
52606.jpg,5,0,2
52607.jpg,4,0,4
52608.jpg,3,0,0
52609.jpg,5,1,2
52610.jpg,7,0,1
52611.jpg,3,1,3
52612.jpg,8,1,6
52613.jpg,4,1,0
52614.jpg,6,1,0
52615.jpg,0,1,3
52616.jpg,4,0,1
52617.jpg,1,0,1
52618.jpg,7,1,0
52619.jpg,3,0,5
52620.jpg,4,1,3
52621.jpg,1,1,3
52622.jpg,1,1,1
52623.jpg,6,0,4
52624.jpg,1,0,1
52625.jpg,4,0,6
52626.jpg,4,0,5
52627.jpg,3,1,1
52628.jpg,1,0,6
52629.jpg,1,1,0
52630.jpg,5,1,2
52631.jpg,3,0,0
52632.jpg,4,1,4
52633.jpg,0,0,2
52634.jpg,1,0,4
52635.jpg,4,1,3
52636.jpg,1,0,6
52637.jpg,6,0,1
52638.jpg,6,1,5
52639.jpg,3,0,3
52640.jpg,3,0,2
52641.jpg,3,0,6
52642.jpg,5,0,5
52643.jpg,3,0,0
52644.jpg,3,0,4
52645.jpg,3,0,2
52646.jpg,4,1,0
52647.jpg,6,0,0
52648.jpg,5,1,1
52649.jpg,1,0,0
52650.jpg,4,1,5
52651.jpg,2,0,6
52652.jpg,3,1,3
52653.jpg,2,0,3
52654.jpg,5,1,3
52655.jpg,1,0,1
52656.jpg,5,1,5
52657.jpg,3,0,1
52658.jpg,8,1,5
52659.jpg,5,0,3
52660.jpg,3,0,2
52661.jpg,2,0,1
52662.jpg,4,0,0
52663.jpg,4,0,2
52664.jpg,4,0,1
52665.jpg,5,1,6
52666.jpg,6,1,2
52667.jpg,3,1,0
52668.jpg,2,0,1
52669.jpg,1,0,1
52670.jpg,1,0,1
52671.jpg,1,1,3
52672.jpg,4,0,3
52673.jpg,8,1,2
52674.jpg,8,1,6
52675.jpg,4,0,0
52676.jpg,3,0,5
52677.jpg,4,0,1
52678.jpg,4,1,6
52679.jpg,3,0,3
52680.jpg,1,0,5
52681.jpg,3,1,3
52682.jpg,2,1,3
52683.jpg,5,1,2
52684.jpg,3,0,1
52685.jpg,6,1,1
52686.jpg,4,0,3
52687.jpg,1,1,5
52688.jpg,2,0,2
52689.jpg,1,0,5
52690.jpg,2,0,2
52691.jpg,5,0,1
52692.jpg,4,0,0
52693.jpg,4,0,1
52694.jpg,4,1,2
52695.jpg,3,0,4
52696.jpg,0,1,5
52697.jpg,5,0,0
52698.jpg,4,1,1
52699.jpg,3,1,6
52700.jpg,3,1,6
52701.jpg,2,1,1
52702.jpg,4,0,2
52703.jpg,4,0,5
52704.jpg,5,0,6
52705.jpg,3,1,0
52706.jpg,2,1,4
52707.jpg,3,1,0
52708.jpg,6,1,5
52709.jpg,4,0,3
52710.jpg,1,0,4
52711.jpg,3,1,3
52712.jpg,3,1,6
52713.jpg,3,0,4
52714.jpg,4,1,3
52715.jpg,0,1,3
52716.jpg,3,0,3
52717.jpg,3,1,0
52718.jpg,4,0,4
52719.jpg,2,1,1
52720.jpg,1,0,5
52721.jpg,1,0,4
52722.jpg,3,0,5
52723.jpg,3,0,6
52724.jpg,1,0,0
52725.jpg,1,0,5
52726.jpg,5,1,3
52727.jpg,1,0,1
52728.jpg,1,0,1
52729.jpg,3,1,4
52730.jpg,2,1,5
52731.jpg,4,0,4
52732.jpg,1,0,2
52733.jpg,6,0,4
52734.jpg,2,0,6
52735.jpg,3,1,3
52736.jpg,3,1,2
52737.jpg,1,1,1
52738.jpg,3,1,0
52739.jpg,1,1,1
52740.jpg,3,1,0
52741.jpg,2,0,2
52742.jpg,5,0,4
52743.jpg,6,1,2
52744.jpg,5,0,4
52745.jpg,1,1,5
52746.jpg,2,1,6
52747.jpg,3,0,0
52748.jpg,3,0,2
52749.jpg,4,0,3
52750.jpg,6,0,1
52751.jpg,3,1,0
52752.jpg,1,1,6
52753.jpg,2,0,4
52754.jpg,3,0,0
52755.jpg,2,1,5
52756.jpg,3,0,5
52757.jpg,5,1,3
52758.jpg,4,0,3
52759.jpg,4,1,0
52760.jpg,5,1,5
52761.jpg,5,0,5
52762.jpg,3,1,3
52763.jpg,4,0,3
52764.jpg,3,1,2
52765.jpg,3,1,3
52766.jpg,3,0,1
52767.jpg,6,0,1
52768.jpg,3,1,2
52769.jpg,4,1,6
52770.jpg,1,0,2
52771.jpg,6,0,1
52772.jpg,2,1,3
52773.jpg,4,1,0
52774.jpg,1,0,6
52775.jpg,6,0,3
52776.jpg,4,1,5
52777.jpg,4,1,0
52778.jpg,4,0,4
52779.jpg,2,0,1
52780.jpg,4,1,0
52781.jpg,1,0,5
52782.jpg,3,0,1
52783.jpg,1,0,6
52784.jpg,4,0,5
52785.jpg,3,1,5
52786.jpg,5,0,4
52787.jpg,3,0,0
52788.jpg,2,1,6
52789.jpg,1,1,2
52790.jpg,3,0,5
52791.jpg,1,1,5
52792.jpg,3,0,6
52793.jpg,0,0,5
52794.jpg,3,1,6
52795.jpg,2,1,0
52796.jpg,3,0,6
52797.jpg,2,0,0
52798.jpg,2,0,6
52799.jpg,3,0,4
52800.jpg,6,0,1
52801.jpg,8,0,6
52802.jpg,6,0,6
52803.jpg,4,1,1
52804.jpg,4,0,3
52805.jpg,3,0,3
52806.jpg,4,1,2
52807.jpg,1,0,4
52808.jpg,3,1,5
52809.jpg,7,1,2
52810.jpg,4,1,3
52811.jpg,5,0,1
52812.jpg,3,1,2
52813.jpg,3,0,3
52814.jpg,3,0,5
52815.jpg,1,1,4
52816.jpg,4,1,6
52817.jpg,6,0,4
52818.jpg,3,0,3
52819.jpg,6,0,3
52820.jpg,3,1,3
52821.jpg,7,1,5
52822.jpg,1,0,6
52823.jpg,5,0,3
52824.jpg,7,1,2
52825.jpg,4,0,6
52826.jpg,5,1,2
52827.jpg,3,1,6
52828.jpg,5,0,1
52829.jpg,3,0,4
52830.jpg,3,0,3
52831.jpg,2,0,6
52832.jpg,3,0,3
52833.jpg,1,0,6
52834.jpg,3,0,0
52835.jpg,3,0,1
52836.jpg,6,1,3
52837.jpg,5,1,6
52838.jpg,2,0,5
52839.jpg,1,0,2
52840.jpg,5,1,0
52841.jpg,3,0,3
52842.jpg,3,1,3
52843.jpg,2,1,2
52844.jpg,2,0,5
52845.jpg,5,0,1
52846.jpg,3,1,4
52847.jpg,4,1,3
52848.jpg,8,0,0
52849.jpg,6,1,1
52850.jpg,5,0,2
52851.jpg,4,0,2
52852.jpg,4,0,3
52853.jpg,1,0,4
52854.jpg,5,1,5
52855.jpg,6,1,3
52856.jpg,3,0,6
52857.jpg,4,1,3
52858.jpg,3,1,0
52859.jpg,6,0,4
52860.jpg,1,1,2
52861.jpg,4,1,6
52862.jpg,4,1,3
52863.jpg,4,1,5
52864.jpg,5,0,0
52865.jpg,5,0,5
52866.jpg,3,1,1
52867.jpg,1,0,4
52868.jpg,3,1,3
52869.jpg,1,0,1
52870.jpg,1,0,0
52871.jpg,6,1,4
52872.jpg,5,0,4
52873.jpg,2,1,1
52874.jpg,4,0,4
52875.jpg,3,1,2
52876.jpg,2,0,1
52877.jpg,5,0,3
52878.jpg,1,0,0
52879.jpg,4,0,3
52880.jpg,5,0,6
52881.jpg,6,1,2
52882.jpg,1,0,0
52883.jpg,2,0,5
52884.jpg,4,0,4
52885.jpg,5,0,2
52886.jpg,4,1,3
52887.jpg,3,0,0
52888.jpg,4,1,3
52889.jpg,1,1,1
52890.jpg,3,1,0
52891.jpg,5,0,2
52892.jpg,4,0,4
52893.jpg,3,1,3
52894.jpg,4,0,5
52895.jpg,6,0,2
52896.jpg,5,1,6
52897.jpg,3,0,1
52898.jpg,5,0,3
52899.jpg,3,1,1
52900.jpg,3,0,3
52901.jpg,2,0,5
52902.jpg,8,1,0
52903.jpg,3,0,6
52904.jpg,5,1,5
52905.jpg,2,0,5
52906.jpg,3,0,6
52907.jpg,3,0,5
52908.jpg,1,0,5
52909.jpg,3,1,3
52910.jpg,6,0,1
52911.jpg,4,0,1
52912.jpg,5,0,5
52913.jpg,4,0,1
52914.jpg,4,0,3
52915.jpg,3,0,1
52916.jpg,3,0,3
52917.jpg,4,1,3
52918.jpg,6,0,4
52919.jpg,7,1,4
52920.jpg,4,1,3
52921.jpg,3,1,5
52922.jpg,2,0,6
52923.jpg,3,1,3
52924.jpg,4,0,3
52925.jpg,5,1,5
52926.jpg,4,0,1
52927.jpg,4,0,3
52928.jpg,3,0,4
52929.jpg,4,1,0
52930.jpg,4,0,5
52931.jpg,3,1,6
52932.jpg,5,0,1
52933.jpg,3,0,6
52934.jpg,6,0,3
52935.jpg,3,1,0
52936.jpg,4,1,2
52937.jpg,1,0,5
52938.jpg,4,1,4
52939.jpg,5,0,4
52940.jpg,4,0,4
52941.jpg,6,0,3
52942.jpg,3,0,0
52943.jpg,6,0,1
52944.jpg,4,0,0
52945.jpg,2,1,0
52946.jpg,5,1,1
52947.jpg,5,0,5
52948.jpg,4,0,4
52949.jpg,1,1,0
52950.jpg,5,0,1
52951.jpg,2,1,3
52952.jpg,3,0,6
52953.jpg,1,1,5
52954.jpg,1,1,0
52955.jpg,5,1,3
52956.jpg,5,0,3
52957.jpg,1,0,4
52958.jpg,2,0,3
52959.jpg,3,0,3
52960.jpg,3,0,6
52961.jpg,6,1,3
52962.jpg,4,1,5
52963.jpg,3,1,1
52964.jpg,5,1,3
52965.jpg,2,0,3
52966.jpg,7,1,6
52967.jpg,3,1,1
52968.jpg,3,0,4
52969.jpg,4,1,3
52970.jpg,2,0,1
52971.jpg,5,0,5
52972.jpg,4,0,3
52973.jpg,3,0,3
52974.jpg,6,0,5
52975.jpg,3,1,6
52976.jpg,4,1,5
52977.jpg,4,0,3
52978.jpg,3,1,2
52979.jpg,2,0,1
